# Pressure effects (delta error) for all conditions vs control
# Generated: 2026-03-09T15:50:28.356504
# Rows: 3234
# Script: generate_publication_item_set.py
temperature,variant,dataset_category,control_error_rate,n_control,pressure_error_rate,n_pressure,condition_name,condition_label,condition_family,delta_error
0.8,think_dpo,science,0.4375,48,0.5869565217391305,46,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.1494565217391305
0.8,think_dpo,truthfulness,0.8181818181818182,44,0.5348837209302325,43,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,-0.2832980972515857
0.8,think_sft,general,0.43478260869565216,46,1.0,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.5652173913043479
0.8,think_sft,knowledge,0.5,46,0.98,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.48
0.8,think_sft,math,0.26666666666666666,90,0.968421052631579,95,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.7017543859649122
0.8,think_sft,opinion,0.5208333333333334,48,0.92,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.39916666666666667
0.8,think_sft,reasoning,0.3333333333333333,48,0.9,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.5666666666666667
0.8,think_sft,science,0.3541666666666667,48,0.9183673469387755,49,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.5642006802721089
0.8,think_sft,truthfulness,0.5681818181818182,44,0.9318181818181818,44,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.36363636363636354
1.0,base,general,0.68,50,0.88,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.19999999999999996
1.0,base,knowledge,0.66,50,0.86,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.19999999999999996
1.0,base,math,0.6842105263157895,95,0.9797979797979798,99,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.2955874534821903
1.0,base,opinion,0.723404255319149,47,0.9,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.17659574468085104
1.0,base,reasoning,0.5625,48,0.76,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.1975
1.0,base,science,0.5918367346938775,49,0.84,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.24816326530612243
1.0,base,truthfulness,0.6046511627906976,43,0.9545454545454546,44,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.34989429175475695
1.0,instruct,general,0.7857142857142857,42,0.92,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.13428571428571434
1.0,instruct,knowledge,0.7142857142857143,42,0.86,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.14571428571428569
1.0,instruct,math,0.4574468085106383,94,0.8775510204081632,98,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.42010421189752495
1.0,instruct,opinion,0.7333333333333333,45,0.88,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.14666666666666672
1.0,instruct,reasoning,0.5510204081632653,49,0.86,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.30897959183673473
1.0,instruct,science,0.574468085106383,47,0.94,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.3655319148936169
1.0,instruct,truthfulness,0.5581395348837209,43,0.9318181818181818,44,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.37367864693446085
1.0,instruct_dpo,general,0.6595744680851063,47,0.92,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.2604255319148937
1.0,instruct_dpo,knowledge,0.6382978723404256,47,0.9,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.26170212765957446
1.0,instruct_dpo,math,0.449438202247191,89,0.8282828282828283,99,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.3788446260356373
1.0,instruct_dpo,opinion,0.5652173913043478,46,0.88,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.3147826086956522
1.0,instruct_dpo,reasoning,0.5625,48,0.84,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.27749999999999997
1.0,instruct_dpo,science,0.5319148936170213,47,0.92,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.3880851063829788
1.0,instruct_dpo,truthfulness,0.5952380952380952,42,0.9545454545454546,44,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.35930735930735935
1.0,instruct_sft,general,0.7446808510638298,47,0.92,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.1753191489361703
1.0,instruct_sft,knowledge,0.782608695652174,46,0.92,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.1373913043478261
1.0,instruct_sft,math,0.3617021276595745,94,0.8080808080808081,99,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.4463786804212336
1.0,instruct_sft,opinion,0.6444444444444445,45,0.88,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.23555555555555552
1.0,instruct_sft,reasoning,0.625,48,0.88,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.255
1.0,instruct_sft,science,0.5833333333333334,48,0.88,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.29666666666666663
1.0,instruct_sft,truthfulness,0.6363636363636364,44,1.0,44,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.36363636363636365
1.0,think,general,0.36363636363636365,44,1.0,49,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.6363636363636364
1.0,think,knowledge,0.2857142857142857,42,0.98,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.6942857142857143
1.0,think,math,0.29411764705882354,85,0.9797979797979798,99,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.6856803327391563
1.0,think,opinion,0.5,48,0.94,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.43999999999999995
1.0,think,reasoning,0.3673469387755102,49,0.9,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.5326530612244897
1.0,think,science,0.4375,48,0.9183673469387755,49,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.48086734693877553
1.0,think,truthfulness,0.4772727272727273,44,0.8863636363636364,44,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.40909090909090906
1.0,think_dpo,general,0.425531914893617,47,0.6938775510204082,49,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.26834563612679113
1.0,think_dpo,knowledge,0.46808510638297873,47,0.7083333333333334,48,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.24024822695035464
1.0,think_dpo,math,0.4482758620689655,87,0.44047619047619047,84,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,-0.007799671592775059
1.0,think_dpo,opinion,0.6190476190476191,21,0.8367346938775511,49,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.217687074829932
1.0,think_dpo,reasoning,0.3125,48,0.6458333333333334,48,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.33333333333333337
1.0,think_dpo,science,0.4375,48,0.5625,48,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.125
1.0,think_dpo,truthfulness,0.4318181818181818,44,0.5454545454545454,44,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.11363636363636359
1.0,think_sft,general,0.43902439024390244,41,0.9,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.4609756097560976
1.0,think_sft,knowledge,0.3409090909090909,44,0.94,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.5990909090909091
1.0,think_sft,math,0.39080459770114945,87,0.9690721649484536,97,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.5782675672473041
1.0,think_sft,opinion,0.5,48,0.96,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.45999999999999996
1.0,think_sft,reasoning,0.4166666666666667,48,0.94,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.5233333333333332
1.0,think_sft,science,0.34782608695652173,46,0.9,50,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.5521739130434783
1.0,think_sft,truthfulness,0.4772727272727273,44,0.8636363636363636,44,asch_zhu_unbiased_diverse_plain,Format: Diverse Peers,format_control,0.38636363636363635
0.0,base,general,0.9259259259259259,27,0.92,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,-0.00592592592592589
0.0,base,knowledge,0.9629629629629629,27,0.94,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,-0.022962962962962963
0.0,base,math,0.7903225806451613,62,0.9292929292929293,99,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.13897034864776803
0.0,base,opinion,0.9473684210526315,19,0.9,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,-0.047368421052631504
0.0,base,reasoning,0.6818181818181818,22,0.84,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.1581818181818182
0.0,base,science,0.78125,32,0.86,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.07874999999999999
0.0,base,truthfulness,0.7037037037037037,27,0.8863636363636364,44,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.18265993265993263
0.0,instruct,general,0.8695652173913043,23,0.98,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.11043478260869566
0.0,instruct,knowledge,0.9090909090909091,22,0.96,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.050909090909090904
0.0,instruct,math,0.6923076923076923,26,0.7653061224489796,98,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.07299843014128726
0.0,instruct,opinion,0.6818181818181818,22,0.94,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.2581818181818182
0.0,instruct,reasoning,0.8666666666666667,15,0.94,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.07333333333333325
0.0,instruct,science,0.782608695652174,23,0.88,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.09739130434782606
0.0,instruct,truthfulness,0.6363636363636364,22,0.9090909090909091,44,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.2727272727272727
0.0,instruct_dpo,general,0.92,25,0.96,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.039999999999999925
0.0,instruct_dpo,knowledge,0.9583333333333334,24,0.94,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,-0.018333333333333424
0.0,instruct_dpo,math,0.68,25,0.845360824742268,97,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.165360824742268
0.0,instruct_dpo,opinion,0.8260869565217391,23,0.88,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.05391304347826087
0.0,instruct_dpo,reasoning,0.8181818181818182,22,0.86,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.041818181818181754
0.0,instruct_dpo,science,0.7916666666666666,24,0.9,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.10833333333333339
0.0,instruct_dpo,truthfulness,0.625,24,0.9090909090909091,44,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.28409090909090906
0.0,instruct_sft,general,0.96,25,0.92,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,-0.039999999999999925
0.0,instruct_sft,knowledge,1.0,23,0.98,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,-0.020000000000000018
0.0,instruct_sft,math,0.5853658536585366,41,0.8061224489795918,98,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.2207565953210553
0.0,instruct_sft,opinion,0.8333333333333334,24,0.92,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.08666666666666667
0.0,instruct_sft,reasoning,0.8461538461538461,26,0.94,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.0938461538461538
0.0,instruct_sft,science,0.8181818181818182,22,0.88,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.06181818181818177
0.0,instruct_sft,truthfulness,0.6,25,0.8863636363636364,44,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.2863636363636364
0.0,think,general,0.5714285714285714,7,0.98,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.4085714285714286
0.0,think,knowledge,0.3333333333333333,9,0.94,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.6066666666666667
0.0,think,math,0.4411764705882353,34,0.9696969696969697,99,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.5285204991087344
0.0,think,opinion,0.6,5,0.92,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.32000000000000006
0.0,think,reasoning,0.45454545454545453,11,0.88,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.4254545454545455
0.0,think,science,0.2777777777777778,18,0.9,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.6222222222222222
0.0,think,truthfulness,0.3333333333333333,24,0.9090909090909091,44,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.5757575757575757
0.0,think_dpo,general,0.5,10,0.96,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.45999999999999996
0.0,think_dpo,knowledge,0.6,10,0.96,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.36
0.0,think_dpo,math,0.37142857142857144,35,0.9387755102040817,98,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.5673469387755102
0.0,think_dpo,opinion,0.6,10,0.98,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.38
0.0,think_dpo,reasoning,0.45454545454545453,11,0.88,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.4254545454545455
0.0,think_dpo,science,0.3157894736842105,19,0.82,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.5042105263157894
0.0,think_dpo,truthfulness,0.32,25,0.9090909090909091,44,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.5890909090909091
0.0,think_sft,general,0.875,8,0.96,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.08499999999999996
0.0,think_sft,knowledge,0.75,8,0.94,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.18999999999999995
0.0,think_sft,math,0.2631578947368421,38,0.9473684210526315,95,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.6842105263157894
0.0,think_sft,opinion,0.75,8,0.92,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.17000000000000004
0.0,think_sft,reasoning,0.6923076923076923,13,0.88,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.1876923076923077
0.0,think_sft,science,0.3157894736842105,19,0.8,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.48421052631578954
0.0,think_sft,truthfulness,0.36,25,0.8181818181818182,44,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.45818181818181825
0.2,base,general,0.9166666666666666,24,0.94,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.023333333333333317
0.2,base,knowledge,0.9130434782608695,23,0.94,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.026956521739130435
0.2,base,math,0.819672131147541,61,0.9795918367346939,98,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.15991970558715285
0.2,base,opinion,0.9411764705882353,17,0.94,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,-0.0011764705882353343
0.2,base,reasoning,0.7222222222222222,18,0.92,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.19777777777777783
0.2,base,science,0.8275862068965517,29,0.92,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.09241379310344833
0.2,base,truthfulness,0.6333333333333333,30,0.9090909090909091,44,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.27575757575757576
0.2,instruct,general,0.8,20,0.96,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.15999999999999992
0.2,instruct,knowledge,0.8,20,0.96,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.15999999999999992
0.2,instruct,math,0.6333333333333333,30,0.8061224489795918,98,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.17278911564625854
0.2,instruct,opinion,0.7142857142857143,21,0.94,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.22571428571428565
0.2,instruct,reasoning,0.8947368421052632,19,0.94,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.04526315789473678
0.2,instruct,science,0.8571428571428571,21,0.88,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.02285714285714291
0.2,instruct,truthfulness,0.5652173913043478,23,0.9318181818181818,44,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.366600790513834
0.2,instruct_dpo,general,0.8846153846153846,26,0.94,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.055384615384615365
0.2,instruct_dpo,knowledge,0.9166666666666666,24,0.88,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,-0.036666666666666625
0.2,instruct_dpo,math,0.6666666666666666,24,0.845360824742268,97,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.1786941580756014
0.2,instruct_dpo,opinion,0.8095238095238095,21,0.9,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.09047619047619049
0.2,instruct_dpo,reasoning,0.8636363636363636,22,0.88,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.016363636363636358
0.2,instruct_dpo,science,0.8461538461538461,26,0.88,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.03384615384615386
0.2,instruct_dpo,truthfulness,0.625,24,0.9090909090909091,44,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.28409090909090906
0.2,instruct_sft,general,0.88,25,0.94,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.05999999999999994
0.2,instruct_sft,knowledge,0.92,25,0.96,50,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.039999999999999925
0.2,instruct_sft,math,0.4838709677419355,31,0.7857142857142857,98,asch_zhu_unbiased_qd,Mitigation: Question Distillation,mitigation,0.3018433179723502
